"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023/2024","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","7977","","","","0"
"2024/2025","Canada","2021A000011124","Women+","60 to 64 years","Persons","249","units","0","v471062","1.3.80","7908","","","","0"
"2000/2001","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","7036","","","","0"
"2001/2002","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","7102","","","","0"
"2002/2003","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","6945","","","","0"
"2003/2004","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","6860","","","","0"
"2004/2005","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","6765","","","","0"
"2005/2006","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","6775","","","","0"
"2006/2007","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","6819","","","","0"
"2007/2008","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","6956","","","","0"
"2008/2009","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","7114","","","","0"
"2009/2010","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","7175","","","","0"
"2010/2011","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","7520","","","","0"
"2011/2012","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","7412","","","","0"
"2012/2013","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","8229","","","","0"
"2013/2014","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","8199","","","","0"
"2014/2015","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","8707","","","","0"
"2015/2016","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","8982","","","","0"
"2016/2017","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","9362","","","","0"
"2017/2018","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","9309","","","","0"
"2018/2019","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","9325","","","","0"
"2019/2020","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","9759","","","","0"
"2020/2021","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","10001","","","","0"
"2021/2022","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","10749","","","","0"
"2022/2023","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","11232","","","","0"
"2023/2024","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","11004","","","","0"
"2024/2025","Canada","2021A000011124","Women+","65 to 69 years","Persons","249","units","0","v471080","1.3.86","11020","","","","0"
"2000/2001","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","10764","","","","0"
"2001/2002","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","10420","","","","0"
"2002/2003","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","10273","","","","0"
"2003/2004","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","10377","","","","0"
"2004/2005","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","10163","","","","0"
"2005/2006","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9779","","","","0"
"2006/2007","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9700","","","","0"
"2007/2008","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9534","","","","0"
"2008/2009","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9460","","","","0"
"2009/2010","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9255","","","","0"
"2010/2011","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9518","","","","0"
"2011/2012","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9286","","","","0"
"2012/2013","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9712","","","","0"
"2013/2014","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","9927","","","","0"
"2014/2015","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","10567","","","","0"
"2015/2016","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","10713","","","","0"
"2016/2017","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","11352","","","","0"
"2017/2018","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","12037","","","","0"
"2018/2019","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","12171","","","","0"
"2019/2020","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","12871","","","","0"
"2020/2021","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","13528","","","","0"
"2021/2022","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","14400","","","","0"
"2022/2023","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","14672","","","","0"
"2023/2024","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","14398","","","","0"
"2024/2025","Canada","2021A000011124","Women+","70 to 74 years","Persons","249","units","0","v471083","1.3.87","14582","","","","0"
"2000/2001","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","15224","","","","0"
"2001/2002","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","15346","","","","0"
"2002/2003","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","15178","","","","0"
"2003/2004","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","15191","","","","0"
"2004/2005","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","14742","","","","0"
"2005/2006","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","14434","","","","0"
"2006/2007","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","14361","","","","0"
"2007/2008","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","14111","","","","0"
"2008/2009","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","13954","","","","0"
"2009/2010","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","13544","","","","0"
"2010/2011","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","13729","","","","0"
"2011/2012","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","13010","","","","0"
"2012/2013","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","13156","","","","0"
"2013/2014","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","12807","","","","0"
"2014/2015","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","13574","","","","0"
"2015/2016","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","13265","","","","0"
"2016/2017","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","13831","","","","0"
"2017/2018","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","14286","","","","0"
"2018/2019","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","14466","","","","0"
"2019/2020","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","15380","","","","0"
"2020/2021","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","15884","","","","0"
"2021/2022","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","17207","","","","0"
"2022/2023","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","18621","","","","0"
"2023/2024","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","19005","","","","0"
"2024/2025","Canada","2021A000011124","Women+","75 to 79 years","Persons","249","units","0","v471086","1.3.88","19722","","","","0"
"2000/2001","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","17740","","","","0"
"2001/2002","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","18243","","","","0"
"2002/2003","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","18822","","","","0"
"2003/2004","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19576","","","","0"
"2004/2005","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","20403","","","","0"
"2005/2006","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19374","","","","0"
"2006/2007","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","20111","","","","0"
"2007/2008","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19741","","","","0"
"2008/2009","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19568","","","","0"
"2009/2010","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19218","","","","0"
"2010/2011","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19487","","","","0"
"2011/2012","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","18733","","","","0"
"2012/2013","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19368","","","","0"
"2013/2014","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","18817","","","","0"
"2014/2015","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19699","","","","0"
"2015/2016","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","18535","","","","0"
"2016/2017","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","18694","","","","0"
"2017/2018","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","18845","","","","0"
"2018/2019","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","18846","","","","0"
"2019/2020","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19467","","","","0"
"2020/2021","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","19551","","","","0"
"2021/2022","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","20962","","","","0"
"2022/2023","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","21801","","","","0"
"2023/2024","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","21805","","","","0"
"2024/2025","Canada","2021A000011124","Women+","80 to 84 years","Persons","249","units","0","v471089","1.3.89","22557","","","","0"
"2000/2001","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","18999","","","","0"
"2001/2002","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","19188","","","","0"
"2002/2003","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","19564","","","","0"
"2003/2004","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","19936","","","","0"
"2004/2005","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","19901","","","","0"
"2005/2006","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","19507","","","","0"
"2006/2007","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","20784","","","","0"
"2007/2008","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","22067","","","","0"
"2008/2009","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","22235","","","","0"
"2009/2010","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","22589","","","","0"
"2010/2011","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","23833","","","","0"
"2011/2012","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","23214","","","","0"
"2012/2013","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","23777","","","","0"
"2013/2014","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","23482","","","","0"
"2014/2015","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","24567","","","","0"
"2015/2016","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","23026","","","","0"
"2016/2017","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","24074","","","","0"
"2017/2018","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","24815","","","","0"
"2018/2019","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","24206","","","","0"
"2019/2020","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","25182","","","","0"
"2020/2021","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","24485","","","","0"
"2021/2022","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","25641","","","","0"
"2022/2023","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","25962","","","","0"
"2023/2024","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","25574","","","","0"
"2024/2025","Canada","2021A000011124","Women+","85 to 89 years","Persons","249","units","0","v471095","1.3.90","25820","","","","0"
"2000/2001","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","12632","","","","0"
"2001/2002","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","13033","","","","0"
"2002/2003","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","13529","","","","0"
"2003/2004","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","14431","","","","0"
"2004/2005","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","14765","","","","0"
"2005/2006","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","14630","","","","0"
"2006/2007","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","15981","","","","0"
"2007/2008","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","15987","","","","0"
"2008/2009","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","16096","","","","0"
"2009/2010","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","16136","","","","0"
"2010/2011","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","17750","","","","0"
"2011/2012","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","17730","","","","0"
"2012/2013","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","19464","","","","0"
"2013/2014","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","20104","","","","0"
"2014/2015","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","21884","","","","0"
"2015/2016","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","20799","","","","0"
"2016/2017","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","22578","","","","0"
"2017/2018","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","23082","","","","0"
"2018/2019","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","22667","","","","0"
"2019/2020","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","24066","","","","0"
"2020/2021","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","23512","","","","0"
"2021/2022","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","24661","","","","0"
"2022/2023","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","25496","","","","0"
"2023/2024","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","24808","","","","0"
"2024/2025","Canada","2021A000011124","Women+","90 to 94 years","Persons","249","units","0","v31227135","1.3.126","24798","","","","0"
"2000/2001","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","4888","","","","0"
"2001/2002","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","5023","","","","0"
"2002/2003","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","5303","","","","0"
"2003/2004","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","5845","","","","0"
"2004/2005","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","5840","","","","0"
"2005/2006","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","5880","","","","0"
"2006/2007","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","6270","","","","0"
"2007/2008","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","6457","","","","0"
"2008/2009","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","7033","","","","0"
"2009/2010","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","7165","","","","0"
"2010/2011","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","7929","","","","0"
"2011/2012","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","7984","","","","0"
"2012/2013","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","8488","","","","0"
"2013/2014","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","8511","","","","0"
"2014/2015","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","9365","","","","0"
"2015/2016","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","9034","","","","0"
"2016/2017","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","10431","","","","0"
"2017/2018","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","11548","","","","0"
"2018/2019","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","11766","","","","0"
"2019/2020","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","12600","","","","0"
"2020/2021","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","12588","","","","0"
"2021/2022","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","13404","","","","0"
"2022/2023","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","13898","","","","0"
"2023/2024","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","13768","","","","0"
"2024/2025","Canada","2021A000011124","Women+","95 to 99 years","Persons","249","units","0","v31227141","1.3.132","13978","","","","0"
"2000/2001","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1114","","","","0"
"2001/2002","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","978","","","","0"
"2002/2003","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1100","","","","0"
"2003/2004","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1134","","","","0"
"2004/2005","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1199","","","","0"
"2005/2006","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1211","","","","0"
"2006/2007","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1323","","","","0"
"2007/2008","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1296","","","","0"
"2008/2009","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1376","","","","0"
"2009/2010","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1467","","","","0"
"2010/2011","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1641","","","","0"
"2011/2012","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1646","","","","0"
"2012/2013","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1886","","","","0"
"2013/2014","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","1917","","","","0"
"2014/2015","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","2148","","","","0"
"2015/2016","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","2112","","","","0"
"2016/2017","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","2399","","","","0"
"2017/2018","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","2495","","","","0"
"2018/2019","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","2506","","","","0"
"2019/2020","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","2816","","","","0"
"2020/2021","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","2850","","","","0"
"2021/2022","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","3114","","","","0"
"2022/2023","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","3469","","","","0"
"2023/2024","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","3367","","","","0"
"2024/2025","Canada","2021A000011124","Women+","100 years and older","Persons","249","units","0","v31227147","1.3.138","3562","","","","0"


